Id;Title;Url;Graduation;Salary;Description
23;Training to become an IT specialist for application development (m/f/d) at LBS Landesbausparkasse NordWest in Hanover;https://www.ausbildung.de/stellen/ausbildung-zur-zum-fachinformatiker-in-fuer-anwendungsentwicklung-m-w-d-bei-lbs-landesbausparkasse-nordwest-in-hannover-322f2543-fd13-49d6-9a2c-b1caf6b3db9f/;High school diploma;"-1. Year => €1146; 2nd year => €1208; 3rd year => €1270;";Are you passionate about IT systems and want to turn your hobby into a career? You can do it. With us. For us, it’s all about your own home – the most important place in the world. Together with our network partners in the Sparkasse Finance Group, we make living dreams come true. Our range of services relating to real estate is impressive: building up equity with LBS building savings, real estate brokerage and financing, modernization and retirement provision. Take your future into your own hands today and apply to LBS NordWest in Hanover for training as an IT specialist for application development. We offer you flexible working hours 30 days of vacation per year 40 euros per month Capital-forming benefits 13th salary Remuneration according to the collective agreement for public banks Working with modern business notebooks Excellent training opportunities Modern, friendly workplaces in an award-winning office building Attractive social benefits (e.g. job ticket, Cafeteria, mobile massage) Dual training awaits you, allowing you to apply the specialist knowledge you have acquired at vocational school directly in practice. a working environment with many different tasks in which you get to know programming languages, data models and process analysis. a deep insight into networks, databases and IT security. to be involved in various projects, which gives you an overview of where your interfaces with our specialist areas lie as an IT specialist. the ability to be both theoretically and practically fit after training to take on various tasks in IT and start a successful career. If you have a general or subject-specific university entrance qualification, good grades especially in mathematics, English and computer science, have good analytical skills, work on projects in a committed and solution-oriented manner, are enthusiastic about technology and have initial experience in dealing with IT systems, you are eligible us exactly right. Have we convinced you? Then we look forward to receiving your application. Selection decisions are made taking into account the State Equal Opportunities Act of North Rhine-Westphalia. Applications from women are given priority. You can find further information about training to become an IT specialist for application development at www.lbsnordwest-karriere.de. If you have any questions: Petra Hähne will be happy to answer them for you. Earnings during training 1st year1146 €2. Year1208 €3. Year1270 €
24;Trainee IT specialist application development OPUS Oelde (m_f_d) at simplicity networks GmbH in Oelde;https://www.ausbildung.de/stellen/auszubildende-r-fachinformatiker-anwendungsentwicklung-opus-oelde-m_w_d-bei-simplicity-networks-gmbh-in-oelde-f0303f31-5944-422f-9f9d-cf16921c2ee6/;Middle maturity;;Trainee IT specialist application development OPUS Oelde (m_f_d)Simplicity networks is the platform for professional collaboration with experts and networkers. A highly motivated team works with enthusiasm and continuity towards mutual success. Our vision is clear and our goals are defined. The IT team develops, implements and supports the digital business processes of the fashion brands OPUS and someday. We are looking for IT enthusiasts who will significantly influence our B2B and B2C IT strategy with innovative solutions. Join our team at the Oelde location (Münster/Bielefeld/Dortmund region) as a trainee IT specialist in application development (m_f_d) on August 1st, 2024. This is what awaits you You will go through an exciting training with a comprehensive look behind the scenes of all the digital products of our technology-driven fashion company. Become an IT professional in software development: from the idea to development and deployment to productive use. You will work with our IT teams at eye level We conduct individual development and perspective discussions together What you bring with you: Secondary school leaving certificate, technical college entrance qualification or high school diploma Great technical interest and understanding Strong logical thinking and good analytical skills Good knowledge of English Teamwork and communication skills, curiosity and willingness to learn What we offer A varied training environment with scope for creativity , agile working methods and clearly defined goals A team with flat hierarchies and a first-name culture A cross-company and specialist support Regular hackathons and a Dev Academy for your individual development plus access to LinkedIn Learning Your individual workplace setup with the latest technology, which you can also use for You can use the vocational school and privately A hybrid working model and 30 days of vacation per year A good chance of being hired in an economically sound company Participation in projects for more sustainability: Get trained as a beekeeper The possibility of an internship abroad Water, coffee, tea and fruit for free Available additional benefits such as employee discounts, JobRad, sports bonus, events and much more.
25;Training IT specialist for application development (m/f/d) at betzemeier automotive software GmbH & Co. KG in Minden (Westphalia);https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-fuer-anwendungsentwicklung-m-w-d-bei-betzemeier-automotive-software-gmbh-co-kg-in-minden-westf-5c5041d9-7ff5-49cf-819c-76d268ca823d/;High school diploma;;Your benefits: responsibility and freedom! You will become a fully-fledged team member early on and benefit from flat hierarchies and communication at eye level. Security and future! With us you have a secure and permanent job in a sustainably growing family business. Work-life balance! In addition to 30 days of vacation, we offer you the opportunity to organize yourself through flexible working hours and hybrid working. With us to the top! There are individual and needs-oriented training and development opportunities here so that we can continue to improve together. Teamwork! Partnership in a motivated team with joint after work events, health prevention and regular team events. Shared commitment! You have the chance to get socially involved with us at the Charlotte Betzemeier Foundation and work on sustainable projects. Your skills: You are motivated and enjoy your work, are curious and enthusiastic about new technologies. You are a doer and are ready to learn and grow with new challenges. You work with a conceptual and analytical mindset. You are a team player and have a high level of social and communicative understanding. Your area of ​​responsibility: You will learn to design and develop software applications. You learn how to analyze work and business processes. You learn to test and document applications. You learn to plan and manage projects. Your qualifications: You have successfully completed a high school diploma or technical high school diploma. You are interested in computer science and complex IT systems. You have good knowledge of German and English. You have good math skills. You want to get started as a developer, but are faced with an important decision: training or studying? Then we have the answer for you. As a family business with over 85 employees, we offer you the best conditions to lay the foundation for your professional career with training. From day 1 you are not an apprentice with us, but a colleague and get involved!
26;Training IT specialist application development (m/f/d) 2024 at ABB in Minden (Westphalia);https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-anwendungsentwicklung-m-w-d-2024-bei-abb-in-minden-westf-fa1ac1d3-5ceb-4a85-9759-2f09994ea87f/;Secondary school diploma;;Training IT specialist application development (m/f/d) 2024Take your next career step at ABB: Drive the transformation of society and industry into a more productive and sustainable future in a global team. At ABB we promote diversity and inclusion in all areas - whether age, Gender, sexuality, ethnicity, whether with or without a disability. Together we stand up for individual differences - both individually and together. Are you interested in computer science, technology and business and do you have organizational talent? Are you good at working with others and are you looking for practical vocational training? Then training as an IT specialist for application development at ABB is just right for you! Our Process Automation division offers numerous solutions for process and hybrid industries, including industry-specific integrated automation, electrification and digital solutions, for control technologies, software and advanced services as well as for measurement &amp analysis technology, the marine and turbocharging. Process Automation occupies second place on the global market. Based on extensive industry knowledge, experience and expertise in delivering best-in-class automation products, systems and solutions, a wide range of complementary digital and collaborative solutions across all applications and sectors, the Process Automation business unit supports customers in maintaining their competitiveness, their to increase return on investment and to work safely and productively What awaits you: Duration of vocational training: 3 years Start with an introductory event to get to know each other Imparting basic skills for your successful training Alternating model Theory at the vocational school (learning) Practical phases with self-directed tasks and projects in the company ( Apply) Good basis for your future technical and professional development Later areas of application are primarily in the development and introduction of customer-specific software programs and IT solutions in the various technical or commercial areas What you bring with you: At least a very good secondary school leaving certificate or secondary school leaving certificate Good qualifications in computer science, mathematics and technical subjects would be helpful. Fun with technical topics, tricky questions and new software programs. Responsibility and commitment to your goals. Initiative and independence. Perseverance, ability to work in a team and communication skills. More about us: During your vocational training you will receive a monthly training allowance: Already In the 1st year of training, over €1,000.00 gross, which increases continuously in the following years. Other additional benefits include holiday pay, Christmas bonuses and, at most locations, a subsidized canteen. As a contact person, you have a team who will advise you on your training and supports. Through various events, you will be closely networked with other trainees and ABB colleagues right from the start. The training and collaboration at ABB is cosmopolitan, collegial and on an equal footing. In addition to the training, you can gain further linguistic and personal qualifications through additional offers, for example during a stay abroad. Have we piqued your interest? Then apply to us today: The “Apply now” button will take you directly to the applicant login. We look forward to receiving your complete application documents (cover letter, CV, certificates)! The team at the ABB training center in Heidelberg will be happy to answer any questions you may have: Email: bildung-abb@de.abb.com Telephone: +49 (0) 6221 701 1488Find out more about training at ABB at:instagram.com/training_abb/facebook.com/ABBGermany Earnings during training according to collective agreement
27;Training as an IT specialist for application development (M/F/D) in 2024 at thyssenkrupp in Beckum;https://www.ausbildung.de/stellen/ausbildung-zum-fachinformatiker-fuer-anwendungsentwicklung-m-w-d-2024-bei-thyssenkrupp-in-beckum-f998d1aa-2fc8-4c3c-b724-8f7509cabcc4/;Middle maturity;;CompanyThe Decarbon Technologies segment positions itself as a technology leader for the energy transition and presents itself as a “green industrial powerhouse” with its comprehensive competencies for green transformation. It includes the businesses thyssenkrupp rothe erde, thyssenkrupp nucera, thyssenkrupp Uhde and thyssenkrupp Polysius. thyssenkrupp rothe erde is the world's number 1 in large-scale slewing bearings of the latest generation, making the energy transition possible. thyssenkrupp nucera is one of the world's leading providers of electrolysis systems for the production of green hydrogen. thyssenkrupp Uhde is one of the global technology leaders in the ammonia chain (including ammonia cracking), in which green production will increasingly be carried out in the future. thyssenkrupp Polysius is one of the pioneers for the climate-neutral transformation of the cement industry through its green technologies, such as the patented oxyfuel plants. The businesses combine many years of experience, in-depth expertise in international plant engineering, an extensive installed base and close customer relationships. Around 15,000 employees work in the segment, who generated sales of around 3 billion euros in the 2021/2022 financial year (pro forma). TasksYou complete a three-year apprenticeship as an IT specialist for application development.You solve operational or customer problems by developing or adapting applications.You use databases to equip applications with robust and scalable data storage solutions, which ensures effective data management.You set Low-code programming to create customized applications efficiently and quickly. The administration of IT systems and customizing software are also part of your tasks. ProfileWe are looking for young people who fit in with us. So that you are prepared for training with us, you should have the following qualifications: You have successfully completed your technical college entrance qualification or your Abitur. Even if you have already started another training or course of study and would like to reorient yourself, we look forward to receiving your application. Good knowledge of mathematics and physics are important basics. You are sociable, reliable and motivated to provide the best possible support for your future team. Your advantages with us The training lasts 3 years, can be shortened to 2.5 years if you perform well and ends with the IHK qualification as IT specialist for application development. The vocational school lessons take place at the Beckum vocational college. We have a 35 hour week and 30 days vacation per year. The training remuneration is in accordance with the collective agreement from May 1, 2024: €1,065.59 (gross) in the 1st year of training, €1,118.65 (gross) in the 2nd year of training, €1,197.47 (gross) in the 3rd year of training. In addition to your monthly salary, you will receive holiday and Christmas bonuses. You will also receive your own laptop for the duration of your training with us. We think about your security in old age right from the start of your working life! With us you can receive a contribution to your private retirement provision. We give you the chance to develop yourself not only as part of your training but also through various additional training opportunities. ContactAre you ready for thyssenkrupp Polysius? Then apply now! We are looking forward to your application. If you have any questions, please contact: Anja Fietz bildung.polysius@thyssenkrupp.com Tel. 02525 99 3330 What we offer With us you don't have to hide! Because we promote an open and tolerant work culture!
28;Training as an IT specialist for application development (m/f/d) at Hornetsecurity GmbH in Hanover;https://www.ausbildung.de/stellen/ausbildung-zum-fachinformatiker-fuer-anwendungsentwicklung-m-w-d-bei-hornetsecurity-gmbh-in-hannover-5b82ba5e-7b7f-4774-acd0-9b52e6d22427/;Middle maturity;;Your tasks You work independently on projects - from planning to implementation in the agile development team. You develop web interfaces for a wide variety of devices (desktop, mobile, etc.). You develop server applications (REST API). You will be involved in the development of new products that are used in our security services. You will learn to use the MySQL/MariaDB and Elastic Search database systems safely. You will familiarize yourself with Linux systems and then be able to use them confidently. Your profile You have at least a secondary school diploma. Math is one of your favorite subjects. You have extraordinary enthusiasm for IT and technical innovations. You enjoy programming. Your first hobby projects are desirable. You have good knowledge of German and English. You are reliable, performance and results-oriented. You don't let new challenges deter you, you always keep a cool head and always keep all the balls in the air. You should be open and curious. When it comes to logical connections, no one can fool you - with “four in a row” you are always the winner. You are a team player through and through and show this in sports or another hobby. Please tell us in your cover letter: Why are you a team player and what experience have you already had in programming? Our offer During your training you will gain insights into several departments, so that you will get a broad impression of the company's processes and the practical basics of your apprenticeship. You can come to work in clothes that make you feel comfortable. No matter whether it’s a hoodie or a shirt – we don’t have a dress code. Do you regularly go to the gym or are you active in a club? The Be-Active bonus will support you with up to €350 per year. Parking spaces are available free of charge in front of the door. If you use public transport, we will cover up to 50% of the cost of a GVH JobCard/Germany ticket. As a non-smoker, you benefit from our non-smoking bonus of €50 per month. Team events such as laser tag, escape rooms or get-togethers at our own legendary beer truck in Hanover – let yourself be surprised. And after your training? No worries! Thanks to our acceptance rate of 99%, you have excellent chances of getting a permanent position with us after your training. If you take on a permanent position, you can also expect other cool benefits, such as the Temporary Employee Exchange Program - we support you in working at our global office locations and exploring the world (e.g. Malta, Madrid, Montreal, Washington). Do you want to help shape the growth and success of Hornetsecurity? Then apply now with your CV, cover letter and certificates (as PDF) using our online application form. We look forward to seeing you 😊
29;Training as an IT specialist for application development (m/f/d/x) at SoVD Landesverband Niedersachsen e. V. in Hanover;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-anwendungsentwicklung-m-w-d-x-bei-sovd-landesverband-niedersachsen-e-v-in-hannover-7730ff8e-e9ba-46c8-9d7f-86e3851184f0/;Middle maturity;;We are looking for you as a trainee as an IT specialist for application development (m/f/d/x) for our SoVD regional office in Hanover. Training starts on August 1st, 2024. This is what you can expect from us: In addition to the operational processes, you will learn how to design and develop software solutions. You will also gain exciting insights into the areas of installation and maintenance of complex systems and technical processes. You will learn to program and work with other colleagues in a project-based team on software development. This is what you bring with you: You have a technical college entrance qualification, a general university entrance qualification or an extended secondary school qualification. You have good knowledge of: -German -Mathematics -English -Computer science You have a good understanding of numbers and analytical skills. You are already interested in IT topics and technical contexts. You may already have initial experience in the area of ​​programming and may have already implemented your own small projects. You are communicative, committed and a team player. Your advantages: Ø Standard wages Ø Varied activities. Ø Early transfer of responsible tasks. Ø Independent implementation of own projects. Ø Working in a permanent team with flat hierarchies and quick decisions. Ø Intensive personal and professional support from dedicated contact persons. Ø Flexible working hours – after consultation with the team. Ø 30 days annual vacation. Ø Subsidy for the Deutschlandticket Ø Holiday and Christmas bonus in the form of a pro-rata 13th salary. Ø Covering the training and examination fees as well as the textbooks Ø Participation in internal and external further training opportunities and covering the costs. Ø Workplace right in the city center of Hanover – just a 5-minute walk from the main train station. Ø After successfully completing training, there is the possibility of permanent employment. Ø Even after training there is the possibility of extensive further training and further education. We look forward to receiving your application with the identifier &gtAzubi EDV&lt by email to: bewerbung@sovd-nds.de Severely disabled people will be given priority if they are equally qualified. Are you interested in social issues and would you also like to work professionally to promote more justice in politics and society? Then you have come to the right place: The Social Association of Germany e. V. (SoVD), with around 580,000 members nationwide, is one of the most established and powerful social policy advocacy groups. We are a competent contact for politics and the media and advise our members on all aspects of pensions, care, disability, health, citizens' benefits as well as living wills and health care power of attorney. Contact: SoVD Regional Association of Lower Saxony e. V. Bastian Schmidt Dept. Legal and Human Resources Herschelstr. 31, 30159 Hannover Tel.: 0511/70148-47 Would you like to find out more about the SoVD in Lower Saxony? Instagram: www.instagram.com Facebook: de-de.facebook.com Twitter: twitter.com Homepage: www.sovd-nds.de There is (actually) something cool to see here! This is a placeholder for video content from YouTube. Curious? Then unlock the content now. Yes, I allow external content from YouTube. I agree that the external content can be displayed to me. Personal data may be transmitted to third-party platforms. More information can be found in the data protection declaration.
30;Training as an IT specialist for application development (gn*) at Woolworth GmbH in Unna;https://www.ausbildung.de/stellen/ausbildung-zum-fachinformatiker-fuer-anwendungsentwicklung-gn-bei-woolworth-gmbh-in-unna-e9e959ad-716b-415e-b323-4f7d09cea32b/;Middle maturity;;Have you completed school with a general university entrance qualification and have good analytical and mathematical knowledge? Do you also have a basic understanding of economic processes and are you interested in computers and programming? Then training as an IT specialist for application development (gn*) with us is exactly the right thing for you! Tasks and contents Development of merchandise management including database Analysis of customer requests and implementation of solutions Structuring of data and programs Ensuring maintainability and configurability of programs Creation, implementation and evaluation of your own test concepts Conducting training for end users Presentation of your own software solutions Getting to know front-end applications and MDE -equipment Your profile High school diploma or college entrance qualification Analytical and mathematical skills Basic understanding of economic processes Ability to work in a team Ability to learn Resilience Above-average willingness to perform We offer you Attractive remuneration: 1st year of training: €900.00 2nd year of training: €1000.00 3rd year of training: €1100.00 Vacation and Christmas bonus Personnel discount Subsidy for capital formation benefits Duration of training 3 years Training location Woolworth headquarters in Unna and the responsible vocational school Examination will be taken in front of the local IHK Are you ready for a new challenge? Then we look forward to receiving your application! *gn: gender neutral
31;Training as an IT specialist for application development (m/f/d) at B.I.T. Soft GmbH & Co. KG in Bückeburg;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-anwendungsentwicklung-m-w-d-bei-b-i-t-soft-gmbh-co-kg-in-bueckeburg-089e9f34-bd30-42dd-92d5-33fc565bc69c/;Middle maturity;"-1. year => €850; 2nd year => €980; 3rd year => €1150;";"Advising and programming in a team - creating solutions and receiving respect at the decision-making level! As an IT specialist in the area of ​​application development, we will include you in a development team right from the start and you will learn how to adapt and program our ERP solutions BüroWARE and WEBWARE. We also integrate a flexible archiving and document management solution in the area of ​​digitalization. In the area of ​​interfaces and data exchange, you will create solutions that help our customers to optimize and, above all, automate their processes. With the three-year training you will achieve extensive knowledge that will catapult you into the ""creme de la creme"" of application developers and is an essential Part of our team that will be happy to integrate you into a department of your choice after your training. This opens the door to your future and you will be equally valued by our customers for the implementation of your ideas. Our team is young, creative and corporate culture is a mixture of ""traditional"" and ""youthful entrepreneurship"" that is also in tune with the times Use in the office as well as the working world HOME OFFICE always finds a balanced means. As one of the major providers in our segment, we operate nationwide and in Austria. Our customers are exciting and demanding! Your tasks in the company:You learn the integrated development solution within our ERP solutionYou work in the respective teams in first level supportWe involve you very early on in our second level support, where you can implement sub-projectsIn the third year you develop your skills in our project departments and advise customers at the decision-making level, present approaches to solutions and implement solutions for automated business processes. This means that you will gain the appreciation of our customers and colleagues alike! This is the basis for starting your career at the end of your training in our company, where we will work with you to explore which direction or area you would like to actively help shape afterwards! Your profile: Of course, our company also has requirements for applicants who you should fulfill. In addition to a good school leaving certificate with at least an intermediate level, you should have communicative skills and be able to communicate what you have learned in your own words to third parties in a safe and meaningful way! Your social skills are designed in such a way that you complement the team in a collegial manner and incorporate your skills wherever you strengthen our company. New ideas that you would like to bring in are just as welcome as sometimes thinking outside the box - that means a high level of creativity! In any case, we would like to see in your application and in getting to know you personally that you are the ""right type"" for our team! What can you achieve? With the training you will achieve a qualification in a profession that is viewed with the greatest respect almost everywhere Opens the door to the future for you, as IT has now established itself more than ever as a ""decisive success factor"" in companies and is always aimed at optimizing processes, especially in the application development segment. Since your training will enable you to assess very precisely where there is untapped potential for increasing effectiveness and to actively implement and realize this, you will be one of the most sought-after employees in the future! Earnings during training 1st year €8502. Year980 €3. Year1150 €"
32;Training as an IT specialist for application development (m/f/d) at the Federal Association of the German Confectionery Industry in Peine;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-anwendungsentwicklung-m-w-d-bei-bundesverband-der-deutschen-suesswarenindustrie-e-v-in-peine-88d651ba-5924-47a5-8670-298f5855325d/;Middle maturity;;Training as an IT specialist for application development (m/f/x) Experts have been making chocolate with us for 40 years. Our recipe: 300 colleagues, the best raw materials and one of the most modern machines in the industry. You can literally watch how software applications are gaining in importance . It is not enough to use off-the-shelf products. Design and program tailor-made software solutions. Modify existing applications and develop application-specific user interfaces. Your training content You will learn various programming languages ​​You will learn to develop new software and optimize existing software Planning and organizing software projects is also part of the program In the vocational school you will listen carefully so as not to miss any learning content This is what you will gain with a secondary school diploma or high school diploma Enthusiasm for IT Good knowledge of English Confident handling of German spelling Good team and communication skills Our IT team is an in-house service provider. This service concept is also part of your self-image. Our offer is a successful family business with flat hierarchies and quick decisions, an environment in which you can develop and feel comfortable, a modern and transparent remuneration system, exceptional extras such as a smartphone with a contract for private use, a free insurance package, €46 monthly tax-free on top as a subsidy, e-bike via salary conversion, 6 weeks of vacation, fresh fruit, drinks and chocolate
33;Training as an IT specialist, application development (m/f/d) at Lobbe Holding GmbH & Co KG in Iserlohn;https://www.ausbildung.de/stellen/ausbildung-zum-fachinformatiker-anwendungsentwicklung-m-w-d-bei-lobbe-holding-gmbh-co-kg-in-iserlohn-667a47ac-ed28-4519-b5e9-baabe593fe2e/;Middle maturity;;Start your training with usOur team of over 2,750 colleagues contributes to a clean environment with reliable services and innovative technologies. Every day we create new recyclable materials from waste, control pollutants and use experience and inventiveness to ensure smooth processes for our customers.From Our society benefits sustainably from our work in the circular economy, renovation, waste disposal, in industrial plants, in accident management and sewer service. The combination of curiosity and courage is our principle for success: As a fourth-generation family business and pioneers in our industry, we always move forward with determination. With both feet on the ground, but still always moving! We are looking for: IT enthusiasts with personal motivation in developing new programs and IT applications, care in handling our databases, reliability and openness in helping other employees, enjoyment in learning programming languages ​​and working with software development environments and software tools, interest in our work processes, technical college entrance qualification or Technical college entrance qualification Good IT skills Enjoy dealing with people Driver's license class B (desirable) We offer: A strong team that sticks together Training managers as personal sponsors and mentors Good and punctual training remuneration Coverage of all vocational school costs Holiday/Christmas bonuses and bonuses A trusting and appreciative relationship Individual support, trainee events together with all other trainees in the Lobbe Group. We promise: With us, where you want to go counts! With interest and commitment, you can learn anything and achieve a lot at Lobbe. We accompany you on the way to your training goal. From day one, you are part of our team, which is very close to your professional and personal development and always supports you. Many of our leading minds began their training with us. Will you be one of them soon?Apply and find out moreYou don't want to apply now or you still lack qualifications? We develop our employees and create individual career prospects. We would be happy to provide further information by telephone. Just call!
34;Training as an IT specialist - application development (m/f/d) at Finanz Informatik GmbH & Co. KG in Hanover;https://www.ausbildung.de/stellen/ausbildung-zum-fachinformatiker-anwendungsentwicklung-m-w-d-bei-finanz-informatik-gmbh-co-kg-in-hannover-5bdb1fc2-e930-4496-b2d4-2c8c92f076c7/;Middle maturity;"-1. Year => €1146; 2nd year => €1208; 3rd year => €1270;";What do you do as an IT specialist? During your training, you will focus on an area that deals with the development and maintenance of software. You will learn to program and, of course, to work on a project basis with other colleagues in a team. Training starts on August 1st of each year and the training period lasts 3 years. We offer this training at our locations in Frankfurt, Hanover and Münster. What requirements do you need to apply? Sociability and fun working in a team Interest in IT topics and technical contexts Organizational skills, mobility and flexibility Independence and commitment Good grades in math, German and English What is special about our training? The FI has many advantages to offer, among others : Varied, responsible tasks Intensive personal and professional support from dedicated contacts Working in a cool team Fair remuneration - including covering the training costs Attractive additional benefits Covering the training and examination fees Capital-forming benefits in the amount of 40 € 30 days of recreational leave Variable working hours (flexitime) Additional pension and survivors' benefits Participation in seminars and further training opportunities Opportunity to get to know different German cities Earnings during training 1st year1146 €2. Year1208 €3. Year1270 € There's (actually) something cool to see here! This is a placeholder for video content from YouTube. Curious? Then unlock the content now. Yes, I allow external content from YouTube. I agree that the external content can be displayed to me. Personal data may be transmitted to third-party platforms. More information can be found in the data protection declaration.
35;TRAINING AS AN IT SPECIALIST* FOR APPLICATION DEVELOPMENT at NEW YORKER SE in Braunschweig;https://www.ausbildung.de/stellen/ausbildung-zum-fachinformatiker-fuer-anwendungsentwicklung-bei-new-yorker-se-in-braunschweig-6b45b0a7-8702-4418-957f-510d72fa6adf/;Middle maturity;;THIS IS US“Dress for the moment.” is more than just a slogan for us. NEW YORKER makes fashion for real moments. We are looking for employees* with passion, the courage to innovate and enjoy creativity, who will drive us forward with their personality and enthusiasm and constantly inspire us. Uncomplicated, inspiring and always ready to immerse yourself in new worlds and live every moment. Do you want to develop and improve programs and apps? Do you want to offer users* solutions and expand NEW YORKER’s software with your input? Then start your career now in one of the most beautiful industries in the world! THIS IS THE TRAINING Three-year dual training. You will move through different departments within software development. Professional school. The weekly vocational school lessons take place at the Otto Bennemann School in Braunschweig. Activities. You will be involved in testing, documentation, analysis and further development of existing and new applications, apps and systems. Personal development. You will continually develop further through a variety of training courses and seminars as well as regular feedback discussions. THIS CONVINCES US. You have a good secondary school diploma, a technical college or general university entrance qualification. Linguistic proficiency. You have B2 German skills and B1 English skills for working in an international fashion company. Computer skills. You are interested in different programming languages ​​and have already taken a closer look at them. Soft skills. In addition to a friendly demeanor, you are characterized by your analytical thinking skills and a high level of teamwork. Your strengths also include an independent and proactive way of working. THAT SPEAKS FOR US A secure job in an international company and a future-proof industry characterized by growth. An open corporate culture with dedicated teams who are available to answer questions. The Training Headquarters department accompanies you throughout your entire training period. Flexible working hours and social benefits, such as company pension schemes or capital formation benefits. We will provide you with your own laptop during your training period. Numerous benefits, such as 30% staff discount in our NEW YORKER branches, free tickets for the NEW YORKER Lions, very good chances of being hired, internal and external events. *Your gender doesn't matter to us, NEW YORKER is open to everyone - the main thing is that you fit in with us! To make it easier to read, we use the male form for personal terms in the text. HOW TO REACH USNEW YORKER Information Services International GmbHContact: Team Training Department Headquarters+49 531 2135 - 9989 | bildung@newyorker.de There is (actually) something cool to see here! This is a placeholder for video content from YouTube. Curious? Then unlock the content now. Yes, I allow external content from YouTube. I agree that the external content can be displayed to me. Personal data may be transmitted to third-party platforms. More information can be found in the data protection declaration.
36;Training as an IT specialist in application development* at HDI AG in Hanover;https://www.ausbildung.de/stellen/ausbildung-zum-fachinformatiker-anwendungsentwicklung-bei-hdi-ag-in-hannover-309e9ce8-bf4d-4e48-b584-6e3c434e8da0/;Middle maturity;;This will help us get you further: Do you not only want to use software, but also understand how it works? In our three-year training as an IT specialist in application development, we will show you what is behind our software and which tools you need to develop it. We – you are not alone, but always part of a team and our community of young IT talents. (de)code - we show you what happens before the first and after the last line of code. Insurance - You get a deep insight into the world of insurance and the technology behind it. Exciting tasks from all areas of software development from requirements management, programming, cloud to agile work await you. Start date Dependent on location: August 1st or September 1st This is how you can convince us today: You are fascinated by computers, which is why you have already gained your first experience in programming. You enjoy understanding other people's problems and solving them. If something doesn't work, look for the error. You will be happy to help your family and friends with technical questions. You enjoy working in a team, but you still want to have room for independent tasks. Good technical college entrance qualification (intermediate level), technical college entrance qualification, Abitur - people who want to reorient themselves after starting a career or studying. Nobody is perfect and not all career paths are straight. Apply now - even if you don't meet all the requirements! Your benefits:Project workWith us you will acquire your practical knowledge through the opportunity to work on projects immediately.Individual developmentSet yourself goals. We are happy to support you in your further training, both professionally and financially. Costs covered for exam preparation courses & literature We prepare you well for your exams with inter-company and in-company lessons, exam preparation courses and various seminars. Very good chances of being taken on after your training period, many doors are open to you with us. You can get started straight away. *Success through diversity.Diversity is our opportunity and our duty. That's why we signed the Diversity Charter: We live a corporate culture of openness and appreciation. Guarantee equal opportunities for all employees. And in doing so, create an environment in which personal potential can be developed in the best possible way.
37;Training as an IT specialist for application development (m/f/d) at Sonepar Deutschland GmbH in Holzwickede;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-anwendungsentwicklung-m-w-d-bei-sonepar-deutschland-gmbh-in-holzwickede-890f04c8-5ea7-4891-abf4-ff2190c48b68/;High school diploma;;Trainee IT specialist for application development (m/f/d) For the start of the training on August 1st, 2024, we are looking for a trainee (m/f/d) for our company Sonepar Deutschland Information Services GmbH at the Holzwickede location as an IT specialist specializing in application development (m/f/d )This is what you will learn in the training: • Optimize business processes with self-written programs • Expand, adapt and optimize programs to existing business processes • Design and program a user-friendly user interface • IT consulting for customers and Sonepar employees • Developments for commercial, technical, mathematical -scientific or multimedia system as well as expert system What you bring with you: • University entrance qualification or high school diploma with good grades in mathematics, German, economics and computer science • Interest in solving technical problems on the PC • Good knowledge of English • Ability to work in a team, independence and reliability • Enjoyment all around on the topic of ITThis is what we offer you:• A modern, versatile and interesting training position in a successful company• An attractive training allowance (pay according to tariff)• 30 days of vacation• Capital-forming benefits• Company pension provision• Covering the cost of school books• Covering the cost of public transport tickets• Various exciting ones “Trainee events”, e.g. E.g. the trainee welcome days at the beginning of the training • Regular internal and external training • Covering the costs of exam preparation for your final exam Part II • Good chances of being taken on after the training • If your training performance is good, the possibility of shortening the training Are you interested? Then send us your complete application documents (cover letter, CV in tabular form, copies of certificates, etc.), which leave us no choice but to invite you. Please use our career portal quickly and easily. Earnings during training according to collective agreement
