Id;Title;Url;Graduation;Salary;Description
11;Training to become an IT specialist for digital networking (m/f/d) at Currenta GmbH & Co. OHG in Leverkusen;https://www.ausbildung.de/stellen/ausbildung-zum-zur-fachinformatiker-in-fuer-digitale-vernetzung-m-w-d-bei-currenta-gmbh-co-ohg-in-leverkusen-5eba6acc-4316-4310-805c-c198accf374a/;High school diploma;"-1. year => €1125; 2nd year => €1229; 3rd year => €1299;";AUTOMATICALLY REGULATED.You will acquire in-depth basic knowledge of one of the key technologies of the future and organize the use of modern IT applications for our business units. You also understand the potential of data for new business ideas. You will use modern programming languages ​​sensibly in practice. During your practical assignments, you will come into contact with almost all business areas. Because nothing works for us without IT. THIS IS WHAT YOU BRING WITH YOU. When you start your training, you have at least the school part of the technical college entrance qualification, the grades are not that important to us. You are interested in programming languages. You should be able to adapt well to different people and also be able to understand non-techies. At school you like to puzzle over complex math problems and are not afraid to read a user manual in English. THIS IS WHAT WE APPLY FOR. You will receive an attractive training allowance based on the chemical industry tariff. We offer you the security and experience of a traditional company that has always placed training and further education at its core. Apply now online at www.currenta.de! If you have any questions, please contact Mr. Marc-André Herrmann on 0214 3139-5540. Earnings during training 1st year1125 €2. Year1229 €3. Year1299 €
12;Training as an IT specialist for digital networking (m/f/d)) at the PHW Group in Visbek;https://www.ausbildung.de/stellen/ausbildung-zum-fachinformatiker-fuer-digitale-vernetzung-m-w-d-bei-phw-gruppe-in-visbek-8cf19cf2-3f80-4b22-88ed-ee0bf322ebb4/;High school diploma;;We're glad you're interested in training with us. We would be pleased to welcome you as a new member of the PHW family soon. The Weser-Ems hatchery with its parent stock and chicken rearing farms in the districts of Diepholz and Vechta (Lower Saxony) is part of the internationally active PHW group. The IT -Department of the PHW Group acts as the central IT department. This means that the IT department is responsible for the IT production, the networking of the companies and the responsibility for more than 3,000 PCs. Look forward to: Well-founded and future-oriented training Numerous further training opportunities Team building measures and trainee projects Welcome day and introductory days Intensive exam preparation Very good chances of being taken on Bonus payments for the final exam Permanent discounts on branded products in the form of corporate benefits Travel allowance to vocational school Company pension provision and capital formation benefits Company health management Good accessibility (connection to the Nordwestbahn ) In your training with us you will learn: Analysis and planning for networking IT systems and applications Automation of processes and products Development of security concepts for IT systems (e.g. data protection and information security) Ensuring system availability Interface between IT and production (Industry 4.0 ) This is what you bring with you: General or subject-specific university entrance qualification Good grades in mathematical subjects Strong logical and analytical thinking skills High interest in technical contexts and dealing with IT At best, first experience with hardware and software Independence and initiative Ability to work in a team, reliability and willingness to learn How to apply you: Become a part of the PHW family and send us your documents preferably via our portal: karriere.phw-gruppe.de
13;Training as an IT specialist for digital networking (m/f/d), Mercedes-Benz Düsseldorf plant, training begins September 1st, 2024 at Mercedes-Benz AG - Düsseldorf plant in Düsseldorf;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-digitale-vernetzung-m-w-d-mercedes-benz-werk-duesseldorf-ausbildungsbeginn-01-09-2024-bei-mercedes-benz-ag-werk-duesseldorf-in-duesseldorf-04223aea-153d-4447-80eb-067d1e5cd2b6/;Middle maturity;;Tasks Are you not only interested in vehicles, but also in the networking of processes that lead to the finished vehicle? With training as an IT specialist specializing in digital networking, you will be actively involved right from the start. During your three-year vocational training, you will be taught the following topics, among others: Analyzing and planning systems for networking processes and products Setting up, changing and testing networked systems Automate processes, products, machines and systems · Operate networked systems and ensure system availabilityYou will learn all the basics in our training and specialist areas, guided by our qualified trainers and specialist trainers. We support your personal and professional development with workshops and agile projects. In addition to the practical training, we offer you seminars on topics such as communication, presentation, application of IT systems and much more - theory that will help you in practice. At the end of your training comes the final exam - the foundation for your future career. QualificationsReady to go live? Then apply with a very good secondary school leaving certificate or high school diploma. Your talents include excellent knowledge of mathematics as well as very good German and English language skills. You are very familiar with computers and ideally have some initial experience. You are willing to learn and motivated to continually acquire knowledge. If you also have a good technical understanding and work in a customer-oriented manner, then you are a perfect fit for us. We are particularly happy to receive applications from people with disabilities. Please apply exclusively online and upload your complete application documents (cover letter/letter of motivation, CV, the last three certificates and possibly other cover letters/certificates or internship confirmations) in the usual format *.doc or *.pdf system-side high.Additional information:#IT specialist Earnings during training according to collective agreement
14;Training as an IT specialist for digital networking (m/f/d) at Lufthansa Technik AERO Alzey GmbH in Alzey;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-digitale-vernetzung-m-w-d-bei-lufthansa-technik-aero-alzey-gmbh-in-alzey-a911f91e-55c7-422a-875d-b9756d35b996/;High school diploma;;We trust in the great powers: yours. You learn to analyze and plan systems for networking processes and products. You install and configure network components and IoT solutions under supervision. You operate and expand networked systems. You develop an eye for disruptions and learn how to eliminate them. You take care of information security - Hackers have no chance with you. Where others see the problem, you see the solution!
15;Training as an IT specialist for digital networking (m/f/d) at REHAU Industries SE & Co. KG in Rehau;https://www.ausbildung.de/stellen/ausbildung-zum-fachinformatiker-fuer-digitale-vernetzung-m-w-d-bei-rehau-industries-se-co-kg-in-rehau-2ee19ca2-9f89-4e0a-8c74-cc96bc6e260d/;Middle maturity;;Without IT nothing works, not even in production. In addition to the IT-supported control of various production systems, there are, for example, autonomous transport and storage systems or entire production steps that run automatically. As an IT specialist for digital networking (m/f/d), you know how to properly network such machines and processes with each other so that you can then control them via computer. You also ensure that the IT systems are protected from hacker attacks and look for solutions when system disruptions occur. Do you think applying is complicated? Not with us. Simply apply in just two minutes with the fastest application in your region: www.rehau.de What you bring with you: At least intermediate school leaving certificate This is what you can expect from us: Modern workplaces and working time models A well-equipped training workshop Varied tasks, own projects as well as optimal exam preparation An experienced, friendly team in which you are not left alone An above-average take-on rate A fair training remuneration plus special payments and bonuses for top grades and qualifications This is how you convince us: Whether football, dancing, gambling or hiking - no matter what What you do in your free time is important to us: team spirit, curiosity, ambition and fascination for technology. For us, your personality counts. Would you like to find out more about REHAU and our training? You can find all information, videos, trainee interviews and much more at www.rehau.de.
16;Training as an IT specialist for digital networking (m/f/d) with Dr. Schuhmann Group in Fürth;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-digitale-vernetzung-m-w-d-bei-dr-schuhmann-gruppe-in-fuerth-ea63a719-9baa-4fa1-be42-14f359abb606/;Not specified;;"Training IT specialist for digital networking (m/f/d) in FürthOur headquarters in Fürth is offering a training position as an IT specialist for digital networking (m/f/d) for the IT & organization area from September 1st, 2024. Our IT & organization area includes et al. the installation of hardware and software and the support of the nationwide network of Dr. Schuhmann Group.Your tasks: Administration &amp; support of the company's own infrastructure Networking and optimization of systems Installation of hardware and software IT security and data protection Your profile: Intermediate high school diploma, technical college diploma/Abitur (preferably college dropouts) technical understanding in the IT area Willingness to learn and commitment Interest in a complex, service-oriented job We offer: solid and well-founded training to become an IT specialist in Fürth in a pleasant working atmosphere flexible working hours thorough training of the trainee good future prospects guarantee of employment after successful completion of the training job ticket, travel surcharge parking options good connections to public transport (subway U1 / S-Bahn / regional train)"
17;Training as an IT specialist for digital networking (m/f/d) at EURONICS Deutschland eG in Ditzingen;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-digitale-vernetzung-m-w-d-bei-euronics-deutschland-eg-in-ditzingen-27125a58-089f-42c9-a7bc-f14e9cb150e4/;Middle maturity;;IT specialist (m/f/d) digital networking WHY EURONICS? EURONICS Deutschland eG, headquartered in Ditzingen near Stuttgart, is one of the largest consumer electronics groups in Germany. Under the company motto “For your best home in the world”, we impress our customers with a comprehensive range of services, individual advice and qualified specialist staff. We work as a purchasing cooperation according to the cooperative principle: The medium-sized specialist shops and specialist markets operate independently on the market and are competently and actively supported by the EURONICS headquarters in Ditzingen near Stuttgart. You are fascinated by digital revolutions and want to be part of a team that influences the world of technology of tomorrow? Then you are exactly right with us! IT specialists (m/f/d) for digital networking are the architects of the digital world. They shape the networks that keep our digital society running. From cloud computing to cybersecurity, they are the professionals who ensure that everything runs smoothly. THIS IS WHAT YOU WILL DO WITH US: In-depth, practical training in a forward-looking company You will learn how to implement networked systems and solutions You will analyze data and create data from it Reports for optimizing digital networking You will work on exciting projects to further expand our digital platforms Problem solving and troubleshooting in digital systems will be part of your tasks You will complete vocational school lessons at the Bietigheim-Bissingen Vocational School Center WHAT YOU BRING WITH YOU: You are full of energy and want to work together Expand EURONICS digital networks You are interested in the latest trends in the digital world You are communicative and enjoy explaining the world of IT to others You have always been interested in computer science and programming You have completed your secondary school diploma or your (technical) university entrance qualification with good results YOU CAN LOOK FORWARD: From day one, we offer you individual support until you successfully complete your training. You can expect professional trainee onboarding including introductory days. We guarantee you above-average remuneration including holiday and Christmas bonuses as well as other subsidies and employee discounts. Complete reimbursement for public transport -Travel costs If you perform well, we offer you a very high chance of being taken on as well as the opportunity to shorten your training to 2.5 years. From trainees to managers, our employees are the key to our success. We rely on short decision-making processes and flat hierarchies and therefore offer you responsible and varied training with enough freedom to work independently in an open and communicative team. We look forward to your meaningful online application. #EURONICSYourFutureEURONICS Deutschland eGwww.euronics-deutschland.de – www.euronics.de
18;Training IT specialist (f/m/d) digital networking at Braintower Technologies GmbH in St. Ingbert;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-w-m-d-digitale-vernetzung-bei-braintower-technologies-gmbh-in-st-ingbert-a84387c7-c8ef-4c0b-99a5-ce466951fa90/;High school diploma;;Tasks and responsibilities: We are the guardians of the networks, so where better to start the new apprenticeship as an IT specialist (f/m/d) in digital networking than with us? At Braintower, we will teach you everything about analyzing, planning, setting up and monitoring networked systems during your 3-year training, starting on August 1st, 2024. We will get you ready in terms of hardware and software so that you can install and maintain systems and networks yourself. Dealing with our customers is also part of this. After all, it is your network and your security. At Braintower you will learn how to systematically transform problems into actionable plans and how to competently help those for whom the computer is just a box full of secrets. We equip you with everything you need for your professional future. We support you wherever we can. However, you shouldn't be afraid of cold water: you'll learn a lot of new things here and, right from the start, you'll work with the team to develop elegant solutions for our customers, who have really big names. At Braintower we offer responsible and exciting tasks in a collegial environment. We are a small team that enjoys sharing knowledge with each other intensively. We look forward to people who are a good fit for us thanks to their careful way of working, reliability and ability to work in a team. What you bring with you to be successful: You have a technical college entrance qualification or high school diploma almost in your pocket. You have a great interest in computers and everything related to them. You have already upgraded your computer yourself. You have always been good at arithmetic. You have a strong technical understanding You can think abstractly and logically You speak English quite well You have a driving license (or are on the verge of it) This is what you can expect from us: Start your training at a Kununu Top Company: With us you will be supported by your trainer and mentor: You can access a network of current and former trainees and your questions will never fall on deaf ears. Braintower pays its trainees above-average training remuneration: the first year of training starts at €1,182.50. All colleagues received an inflation-related salary increase in 2022: including the trainees. Experience real appreciation and equality: “The trainee’s opinion is listened to just as much as that of the boss” is a principle that we have always followed. You will learn a lot with us: We are an agile IT service provider with really large customers. That's why you don't just get to know one system, but the entire range of IT infrastructure. This way you can find out early on what really interests you and specialize in it. We take you seriously: you don’t do “unnecessary” things with us. Instead, we make you fit for the real job market and offer you a realistic chance of being hired after your training. The fun is not neglected: Like all employees, the trainees also have access to all benefits: Future Days on Mallorca, desired hardware, company bike or flexible working hours are just the beginning. Promotion of personal development opportunities and training offers.
19;Training as an IT specialist for digital networking (m/f/d) - 2024 at TRUMPF SE + Co. KG in Ditzingen;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-digitale-vernetzung-m-w-d-2024-bei-trumpf-se-co-kg-in-ditzingen-29c09ae1-51d9-4c65-b944-0649c4cf4d10/;Not specified;"-1. Year => €1037; 2nd year => €1102; 3rd year => €1199;";Artificial intelligence, smart technologies, quantum computers: Did you know that TRUMPF, as one of the world's leading high-tech companies, is researching exactly these topics? With an apprenticeship or dual study program at TRUMPF, you can shape the future – yours and ours! You can always rely on our full support and our security as an international family business. Exciting tasks and projects await you in one of our 70 subsidiaries worldwide as well as attractive training remuneration. Sounds exciting? The best comes last: With a wide range of further training opportunities, we also want to offer you perspectives beyond your training or studies. Training IT specialist for digital networking (m/f/d) - 2023Your tasks The digital transformation is not only turning our private lives, but also many companies upside down. More and more of our customers are converting their production to networked processes. To support them in this, we need the right employees. As an IT specialist for digital networking, you will learn how to merge modern machines and systems into a pure smart factory and how to control them with IT systems. During your 3-year training you can expect an exciting mix of theory and practical work. At our headquarters in Ditzingen (Stuttgart), you will learn the basics of our IT infrastructure, be deployed in the Smart Factory, work on setting up networked production and support our networking professionals in establishing Industry 4.0 solutions in our customers' factories. You also have the opportunity to spend up to four weeks in one of our subsidiaries abroad. You will learn the theoretical basics at the IT school in Stuttgart. What we are looking for A school leaving certificate with good performance in mathematics and natural sciences Interest in IT systems and software applications including coding Analytical and logical thinking skills A communicative, helpful team player who likes to get to the bottom of things What we offer Your training allowance: €1,037 (1st year. ), €1,102 (2nd year), €1,199 (3rd year) and other special payments Actively promoted work-life balance, e.g. with a sports and fitness program Extensive further training offering, including in an international environment Early assumption of responsibility and exciting tasks with great scope for creativity Modern and familiar corporate culture Have we convinced you? Please send your online application to Marisa Reinhardt. If you have any questions, you can reach our recruiting team on Tel.: +49 (07156) 303-32000. All of our advertised positions are currently still available. On our careers page you will find all the FAQs about your application to us. Earnings during training 1st year1037 €2. Year1102 €3. Year1199 € There's (actually) something cool to see here! This is a placeholder for video content from YouTube. Curious? Then unlock the content now. Yes, I allow external content from YouTube. I agree that the external content can be displayed to me. Personal data may be transmitted to third-party platforms. More information can be found in the data protection declaration.
20;Training as an IT specialist for digital networking (f/m/d) at Heel GmbH in Baden-Baden;https://www.ausbildung.de/stellen/ausbildung-als-fachinformatiker-fuer-digitale-vernetzung-w-m-d-bei-heel-gmbh-in-baden-baden-800265ff-ee2e-4c72-a7c5-787952c28285/;Middle maturity;;Are you looking for meaningful work, want to do something good and earn your own money at the same time? As an IT specialist for digital networking, you will shape Heel's digital future and become a technology champion! You bring modern IT technologies directly into our work processes, act at the interface between IT and production and develop our future-oriented IT infrastructure. Sound good? It is! Start your career at Heel. This is what awaits you: Experience the fascination of technology, IT and digital transformation up close. On your journey through these 3 areas, you will discover how to precisely control our production systems using computers, detect errors and skillfully correct them. Immerse yourself in the exciting world of system analysis and learn how to keep track of complex processes and cleverly automate processes. Use the latest technologies to seamlessly integrate machines, units and sensors into the IT. At the same time, you will actively shape software solutions by being involved in their conception, installation and maintenance. Your school education at the Heinrich Hertz School in Karlsruhe lasts 3 years. What you bring with you: Degree: Very good secondary school diploma or a good high school diploma/technical college entrance qualification Knowledge: Computer and MS Office knowledge Strengths: Analytical thinking, interest in digital technologies, enjoy working with manual work Method of working: Independent, structured, careful This is what we offer dir: High quality training: So that you can get started straight away, you will be accompanied by professional onboarding and a personal mentor who will provide you with tips and advice during your training. Attractive salary: We pay you €1,109 - €1,240 in the 1st to 3rd year of your apprenticeship. You will also receive special payments from us such as a 13th month salary and holiday pay. We also support you financially during your training. Real community: In daily collaboration, but also as part of our great team events and excursions such as the annual hut weekend. Fun factor guaranteed! Sporty highlights: Let yourself be inspired by our numerous sports offers, courses and collaborations with fitness studios. Top future prospects: We take on 80% of our trainees every year! Apply now! We are looking forward to your application.
21;Training IT specialist for digital networking (m/f/d) at Hans Segmüller Polster Möbelfabrik GmbH & Co. KG in Friedberg (Bavaria);https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-fuer-digitale-vernetzung-m-w-d-bei-hans-segmueller-polstermoebelfabrik-gmbh-co-kg-in-friedberg-bayern-a1f15ee0-4db8-4d3e-bb88-8c1e4f212172/;Middle maturity;;SEGMÜLLER stands for top-class furniture stores and is one of the top ten furniture retailers in Germany. Our family business with over 90 years of company history is characterized by first-class advice, excellent service and exclusive quality. Around 4,500 dedicated employees in 7 furniture stores, 5 logistics centers, our own upholstered furniture production and the SEGMÜLLER online shop contribute to our success and constant growth. About the trainingYou work with the network infrastructure and the interfaces between network components and cyber-physical systems. You network and optimize systems and applications at the IT level. You will protect our data against unauthorized access and you will also avoid and resolve system failures. We will be offering this training from September 2024 at our Friedberg location near Augsburg. This is what you bring with fun programming Enthusiasm for IT and Internet topics Enjoyment of solving problems Quick comprehension Technical understanding and flair for logic Our promiseTaking on responsibility right from the start and mastering real challenges - that's what training at Segmüller means.Committed applicants We offer the opportunity to start in a traditional family business while keeping all career options open within the company. We attach great importance to the best possible qualification of our trainees. We offer you: Guarantee of employment (if performance is good) Employee discounts (at Segmüller and corporate benefits) 30 days of vacation Above-average pay Holiday and Christmas bonuses (from the 2nd year of training) Meals in the employee restaurant Reduced prices Free employee parking spaces Interested? We look forward to receiving your application! There's (actually) something cool to see here! This is a placeholder for video content from YouTube. Curious? Then unlock the content now. Yes, I allow external content from YouTube. I agree that the external content can be displayed to me. Personal data may be transmitted to third-party platforms. More information can be found in the data protection declaration.
22;Training as an IT specialist for digital networking (m/f/d) at ConSol Consulting & Solutions Software GmbH in Munich;https://www.ausbildung.de/stellen/ausbildung-fachinformatiker-in-fuer-digitale-vernetzung-m-w-d-bei-consol-consulting-solutions-software-gmbh-in-muenchen-da906d70-0dc9-4e33-a322-2fc6d9e7b9bb/;Middle maturity;;Training to become an IT specialist - digital networking (m/f/d)This is what awaits you with usWhether training or dual study - with us you have the opportunity to lay the foundation for your successful professional life. We look forward to accompanying you during this time. We have been an IHK training company for many years and want one thing above all: that you enjoy your vocational training and that you really learn something with us. You have a mentor at your side who you can contact at any time with any questions. We take great care to ensure that you go through different stages during your training and take on responsibility early on. If your training is successful, it can be assumed that you will be taken on at ConSol. We are looking for trainees for the 2024/2025 training year at the Munich location in the field of digital networking. Focus of your training Basics of professional IT Planning and implementing complex network environments Creating and monitoring security concepts for IT landscapes Building virtual networks in cloud environments Your profile At least a technical college entrance qualification or intermediate school leaving certificate with appropriate additional qualifications (e.g. professional experience or further training) Good grades in the natural sciences Subjects Good computer skills, preferably Unix/Linux Ideally knowledge of network construction Good knowledge of German and English This is usThe values ​​of courage, trust, excellence and clarity are much more than just concepts on paper. For us, they are the basis for our decisions, orientation for action and the basis on which we want to continuously improve our company. If it suits you, we should get to know each other! Simply send us your application by email to jobs@consol.de. For further information, please contact Ms. Heike Landau at +49-89-45841-100.
